week_start,employee_id,employee_name,team,supervisor,calls_handled,sales_count,sales_revenue_rub,ai_errors_detected,supervisor_rejected_errors,recommendations_sent,recommendations_completed,training_minutes,qa_score,adherence_score,sales_per_call,rejection_rate,recommendation_uptake
2025-04-21,CC036,Юлия Иванова #36,Ипотека,Денис С.,217,33,562806.74,14,3,11,7,56,89.8,0.8,2593.579447004608,0.21428571428571427,0.6363636363636364
2025-04-21,CC037,Никита Федоров #37,Удержание,Роман М.,233,36,667651.78,13,5,8,5,59,91.1,0.819,2865.4582832618025,0.38461538461538464,0.625
2025-04-21,CC038,Артем Белов #38,Продажи карт,Елена П.,216,34,465264.43,15,4,11,6,48,90.8,0.799,2154.001990740741,0.26666666666666666,0.5454545454545454
2025-04-21,CC039,Кристина Орлова #39,МСП,Анастасия К.,199,34,567012.2,21,5,16,11,54,91.9,0.826,2849.307537688442,0.23809523809523808,0.6875
2025-04-21,CC040,Денис Макаров #40,Ипотека,Денис С.,211,36,937736.26,17,5,12,8,55,88.3,0.84,4444.247677725119,0.29411764705882354,0.6666666666666666
2025-04-21,CC041,Ирина Волкова #41,Удержание,Роман М.,237,40,729028.94,20,6,14,10,56,90.0,0.853,3076.0714767932486,0.3,0.7142857142857143
2025-04-21,CC042,Максим Соколов #42,Продажи карт,Елена П.,232,31,538482.86,13,3,10,6,48,93.2,0.811,2321.0468103448275,0.23076923076923078,0.6
2025-04-21,CC043,Алина Петрова #43,МСП,Анастасия К.,241,42,758592.72,24,7,17,12,44,90.1,0.865,3147.6876348547717,0.2916666666666667,0.7058823529411765
2025-04-21,CC044,Владислав Морозов #44,Ипотека,Денис С.,284,46,893534.03,16,3,13,9,46,95.0,0.841,3146.2465845070424,0.1875,0.6923076923076923
2025-04-21,CC045,София Кузнецова #45,Удержание,Роман М.,232,39,724914.19,15,3,12,9,52,88.2,0.82,3124.6301293103447,0.2,0.75
2025-04-21,CC046,Юлия Иванова #46,Продажи карт,Елена П.,234,38,531007.05,20,4,16,11,45,87.4,0.86,2269.2608974358977,0.2,0.6875
2025-04-21,CC047,Никита Федоров #47,МСП,Анастасия К.,221,34,578092.0,18,6,12,7,56,91.9,0.757,2615.8009049773755,0.3333333333333333,0.5833333333333334
2025-04-21,CC048,Артем Белов #48,Ипотека,Денис С.,245,38,715058.58,12,3,9,6,39,94.7,0.843,2918.6064489795917,0.25,0.6666666666666666
2025-04-28,CC001,Ирина Волкова #1,Удержание,Роман М.,200,33,700730.86,18,5,13,10,50,94.6,0.834,3503.6543,0.2777777777777778,0.7692307692307693
2025-04-28,CC002,Максим Соколов #2,Продажи карт,Елена П.,251,42,695367.4,4,1,3,2,58,87.7,0.826,2770.388047808765,0.25,0.6666666666666666
2025-04-28,CC003,Алина Петрова #3,МСП,Анастасия К.,194,31,476776.98,19,3,16,10,67,93.7,0.888,2457.6132989690723,0.15789473684210525,0.625
2025-04-28,CC004,Владислав Морозов #4,Ипотека,Денис С.,220,39,822417.35,16,5,11,6,57,90.7,0.808,3738.2606818181816,0.3125,0.5454545454545454
2025-04-28,CC005,София Кузнецова #5,Удержание,Роман М.,231,44,744618.78,8,2,6,4,43,94.9,0.839,3223.4579220779224,0.25,0.6666666666666666
2025-04-28,CC006,Юлия Иванова #6,Продажи карт,Елена П.,242,43,759635.27,17,4,13,8,50,91.5,0.828,3138.9887190082645,0.23529411764705882,0.6153846153846154
2025-04-28,CC007,Никита Федоров #7,МСП,Анастасия К.,206,35,669675.52,19,5,14,9,56,95.6,0.884,3250.8520388349516,0.2631578947368421,0.6428571428571429
2025-04-28,CC008,Артем Белов #8,Ипотека,Денис С.,227,40,981886.0,18,5,13,10,53,92.3,0.827,4325.488986784141,0.2777777777777778,0.7692307692307693
2025-04-28,CC009,Кристина Орлова #9,Удержание,Роман М.,227,42,817644.94,8,2,6,4,60,97.6,0.894,3601.9600881057268,0.25,0.6666666666666666
2025-04-28,CC010,Денис Макаров #10,Продажи карт,Елена П.,267,42,672131.66,16,4,12,7,57,91.1,0.841,2517.347041198502,0.25,0.5833333333333334
2025-04-28,CC011,Ирина Волкова #11,МСП,Анастасия К.,234,39,603917.96,7,2,5,3,41,94.7,0.862,2580.845982905983,0.2857142857142857,0.6
2025-04-28,CC012,Максим Соколов #12,Ипотека,Денис С.,205,38,584763.94,14,4,10,8,57,89.1,0.827,2852.5070243902437,0.2857142857142857,0.8
2025-04-28,CC013,Алина Петрова #13,Удержание,Роман М.,209,34,492382.54,14,3,11,8,54,93.9,0.863,2355.8973205741627,0.21428571428571427,0.7272727272727273
2025-04-28,CC014,Владислав Морозов #14,Продажи карт,Елена П.,282,46,900788.23,14,3,11,8,46,91.2,0.875,3194.284503546099,0.21428571428571427,0.7272727272727273
2025-04-28,CC015,София Кузнецова #15,МСП,Анастасия К.,218,35,527020.78,17,4,13,9,56,94.1,0.896,2417.526513761468,0.23529411764705882,0.6923076923076923
2025-04-28,CC016,Юлия Иванова #16,Ипотека,Денис С.,217,34,748875.04,19,5,14,10,61,90.7,0.88,3451.0370506912445,0.2631578947368421,0.7142857142857143
2025-04-28,CC017,Никита Федоров #17,Удержание,Роман М.,183,30,616070.64,19,4,15,10,55,92.4,0.822,3366.5062295081966,0.21052631578947367,0.6666666666666666
2025-04-28,CC018,Артем Белов #18,Продажи карт,Елена П.,212,40,748549.62,16,4,12,8,53,96.7,0.883,3530.894433962264,0.25,0.6666666666666666
2025-04-28,CC019,Кристина Орлова #19,МСП,Анастасия К.,267,47,986826.99,18,4,14,10,57,88.9,0.798,3695.981235955056,0.2222222222222222,0.7142857142857143
2025-04-28,CC020,Денис Макаров #20,Ипотека,Денис С.,197,31,545728.13,26,3,23,19,58,98.0,0.859,2770.1935532994926,0.11538461538461539,0.8260869565217391
2025-04-28,CC021,Ирина Волкова #21,Удержание,Роман М.,246,42,776316.92,17,4,13,9,58,94.6,0.848,3155.759837398374,0.23529411764705882,0.6923076923076923
2025-04-28,CC022,Максим Соколов #22,Продажи карт,Елена П.,198,30,419815.65,11,3,8,6,56,90.7,0.825,2120.2810606060607,0.2727272727272727,0.75
2025-04-28,CC023,Алина Петрова #23,МСП,Анастасия К.,230,37,760615.12,16,4,12,9,49,86.6,0.871,3307.0222608695653,0.25,0.75
2025-04-28,CC024,Владислав Морозов #24,Ипотека,Денис С.,224,38,497185.34,20,5,15,11,56,95.4,0.834,2219.5774107142856,0.25,0.7333333333333333
2025-04-28,CC025,София Кузнецова #25,Удержание,Роман М.,239,43,738223.24,10,2,8,5,46,96.1,0.933,3088.8001673640165,0.2,0.625
2025-04-28,CC026,Юлия Иванова #26,Продажи карт,Елена П.,220,35,734853.65,13,3,10,7,43,89.7,0.817,3340.2438636363636,0.23076923076923078,0.7
2025-04-28,CC027,Никита Федоров #27,МСП,Анастасия К.,260,43,661356.68,18,4,14,9,47,92.4,0.82,2543.679538461539,0.2222222222222222,0.6428571428571429
2025-04-28,CC028,Артем Белов #28,Ипотека,Денис С.,169,30,625211.01,12,3,9,6,49,97.5,0.887,3699.473431952663,0.25,0.6666666666666666
2025-04-28,CC029,Кристина Орлова #29,Удержание,Роман М.,180,25,488365.98,16,4,12,9,54,96.7,0.816,2713.144333333333,0.25,0.75
2025-04-28,CC030,Денис Макаров #30,Продажи карт,Елена П.,232,35,619003.68,11,2,9,6,53,96.3,0.868,2668.1193103448277,0.18181818181818182,0.6666666666666666
2025-04-28,CC031,Ирина Волкова #31,МСП,Анастасия К.,214,31,635834.3,10,2,8,5,56,88.5,0.777,2971.1883177570094,0.2,0.625
2025-04-28,CC032,Максим Соколов #32,Ипотека,Денис С.,238,44,792689.47,13,3,10,7,51,98.0,0.932,3330.6280252100837,0.23076923076923078,0.7
2025-04-28,CC033,Алина Петрова #33,Удержание,Роман М.,230,38,577229.11,17,4,13,9,48,98.0,0.882,2509.6917826086956,0.23529411764705882,0.6923076923076923
2025-04-28,CC034,Владислав Морозов #34,Продажи карт,Елена П.,231,39,519769.75,10,2,8,6,56,92.1,0.855,2250.085497835498,0.2,0.75
2025-04-28,CC035,София Кузнецова #35,МСП,Анастасия К.,214,35,548011.29,9,2,7,5,57,93.9,0.87,2560.8004205607476,0.2222222222222222,0.7142857142857143
2025-04-28,CC036,Юлия Иванова #36,Ипотека,Денис С.,219,35,794477.35,14,4,10,7,49,93.2,0.834,3627.7504566210046,0.2857142857142857,0.7
2025-04-28,CC037,Никита Федоров #37,Удержание,Роман М.,214,32,563122.33,11,3,8,6,53,95.3,0.857,2631.4127570093456,0.2727272727272727,0.75
2025-04-28,CC038,Артем Белов #38,Продажи карт,Елена П.,303,49,982334.06,17,5,12,8,49,92.9,0.841,3242.0266006600664,0.29411764705882354,0.6666666666666666
2025-04-28,CC039,Кристина Орлова #39,МСП,Анастасия К.,245,37,576361.05,17,4,13,9,41,93.7,0.837,2352.4940816326534,0.23529411764705882,0.6923076923076923
2025-04-28,CC040,Денис Макаров #40,Ипотека,Денис С.,235,41,524562.89,27,6,21,13,57,94.4,0.871,2232.182510638298,0.2222222222222222,0.6190476190476191
2025-04-28,CC041,Ирина Волкова #41,Удержание,Роман М.,255,39,656966.63,10,3,7,4,55,92.6,0.889,2576.339725490196,0.3,0.5714285714285714
2025-04-28,CC042,Максим Соколов #42,Продажи карт,Елена П.,209,38,804399.89,20,6,14,8,47,93.8,0.88,3848.803301435407,0.3,0.5714285714285714
2025-04-28,CC043,Алина Петрова #43,МСП,Анастасия К.,194,32,543192.39,18,5,13,9,50,93.8,0.823,2799.9607731958763,0.2777777777777778,0.6923076923076923
2025-04-28,CC044,Владислав Морозов #44,Ипотека,Денис С.,220,40,823122.88,12,3,9,6,52,98.0,0.89,3741.4676363636363,0.25,0.6666666666666666
2025-04-28,CC045,София Кузнецова #45,Удержание,Роман М.,217,34,669327.05,24,8,16,12,51,98.0,0.896,3084.4564516129035,0.3333333333333333,0.75
2025-04-28,CC046,Юлия Иванова #46,Продажи карт,Елена П.,201,32,729002.07,15,3,12,7,50,97.3,0.822,3626.8759701492536,0.2,0.5833333333333334
2025-04-28,CC047,Никита Федоров #47,МСП,Анастасия К.,218,38,797735.39,10,2,8,6,47,90.7,0.853,3659.336651376147,0.2,0.75
2025-04-28,CC048,Артем Белов #48,Ипотека,Денис С.,229,39,824671.3,22,6,16,11,43,91.1,0.838,3601.1847161572055,0.2727272727272727,0.6875
2025-05-05,CC001,Ирина Волкова #1,Удержание,Роман М.,286,49,696625.48,11,2,9,6,51,92.7,0.842,2435.7534265734266,0.18181818181818182,0.6666666666666666
2025-05-05,CC002,Максим Соколов #2,Продажи карт,Елена П.,190,30,560896.35,16,3,13,9,38,98.0,0.87,2952.0860526315787,0.1875,0.6923076923076923
2025-05-05,CC003,Алина Петрова #3,МСП,Анастасия К.,240,38,815944.0,18,4,14,10,52,94.0,0.819,3399.766666666667,0.2222222222222222,0.7142857142857143
2025-05-05,CC004,Владислав Морозов #4,Ипотека,Денис С.,210,35,591309.13,17,3,14,9,62,90.4,0.827,2815.757761904762,0.17647058823529413,0.6428571428571429
2025-05-05,CC005,София Кузнецова #5,Удержание,Роман М.,251,35,680707.69,13,4,9,7,49,92.5,0.816,2711.982828685259,0.3076923076923077,0.7777777777777778
2025-05-05,CC006,Юлия Иванова #6,Продажи карт,Елена П.,218,36,661761.5,14,4,10,7,58,97.9,0.842,3035.603211009174,0.2857142857142857,0.7
2025-05-05,CC007,Никита Федоров #7,МСП,Анастасия К.,174,29,505827.71,5,1,4,3,49,98.0,0.932,2907.0558045977014,0.2,0.75
2025-05-05,CC008,Артем Белов #8,Ипотека,Денис С.,238,36,694098.35,17,5,12,9,53,91.1,0.851,2916.3796218487396,0.29411764705882354,0.75
2025-05-05,CC009,Кристина Орлова #9,Удержание,Роман М.,175,31,546466.21,13,3,10,7,55,97.1,0.925,3122.664057142857,0.23076923076923078,0.7
2025-05-05,CC010,Денис Макаров #10,Продажи карт,Елена П.,238,41,555329.84,13,3,10,7,50,88.3,0.849,2333.318655462185,0.23076923076923078,0.7
2025-05-05,CC011,Ирина Волкова #11,МСП,Анастасия К.,247,43,526161.14,11,2,9,6,41,98.0,0.865,2130.207044534413,0.18181818181818182,0.6666666666666666
2025-05-05,CC012,Максим Соколов #12,Ипотека,Денис С.,242,42,713837.98,9,2,7,5,47,97.1,0.869,2949.743719008264,0.2222222222222222,0.7142857142857143
2025-05-05,CC013,Алина Петрова #13,Удержание,Роман М.,178,30,534052.82,12,3,9,6,53,93.4,0.838,3000.2967415730336,0.25,0.6666666666666666
2025-05-05,CC014,Владислав Морозов #14,Продажи карт,Елена П.,174,27,577340.4,14,4,10,8,56,89.2,0.837,3318.048275862069,0.2857142857142857,0.8
2025-05-05,CC015,София Кузнецова #15,МСП,Анастасия К.,209,34,546901.27,14,3,11,7,57,94.7,0.826,2616.7524880382775,0.21428571428571427,0.6363636363636364
2025-05-05,CC016,Юлия Иванова #16,Ипотека,Денис С.,236,40,504943.49,10,2,8,6,44,98.0,0.922,2139.5910593220337,0.2,0.75
2025-05-05,CC017,Никита Федоров #17,Удержание,Роман М.,220,35,603108.01,17,4,13,10,47,90.8,0.82,2741.4000454545453,0.23529411764705882,0.7692307692307693
2025-05-05,CC018,Артем Белов #18,Продажи карт,Елена П.,242,39,738525.02,10,2,8,6,46,97.0,0.901,3051.756280991736,0.2,0.75
2025-05-05,CC019,Кристина Орлова #19,МСП,Анастасия К.,255,42,598350.54,18,5,13,9,59,94.6,0.926,2346.4727058823532,0.2777777777777778,0.6923076923076923
2025-05-05,CC020,Денис Макаров #20,Ипотека,Денис С.,255,46,884907.65,10,3,7,5,44,93.8,0.891,3470.2260784313726,0.3,0.7142857142857143
2025-05-05,CC021,Ирина Волкова #21,Удержание,Роман М.,284,44,718449.59,13,3,10,7,51,98.0,0.909,2529.7520774647887,0.23076923076923078,0.7
2025-05-05,CC022,Максим Соколов #22,Продажи карт,Елена П.,241,40,952647.82,18,3,15,11,43,95.8,0.896,3952.895518672199,0.16666666666666666,0.7333333333333333
2025-05-05,CC023,Алина Петрова #23,МСП,Анастасия К.,247,38,560151.46,19,5,14,10,54,96.1,0.868,2267.81967611336,0.2631578947368421,0.7142857142857143
2025-05-05,CC024,Владислав Морозов #24,Ипотека,Денис С.,225,36,849268.87,12,3,9,7,55,93.8,0.821,3774.528311111111,0.25,0.7777777777777778
2025-05-05,CC025,София Кузнецова #25,Удержание,Роман М.,228,38,746176.74,18,5,13,9,53,96.1,0.854,3272.705,0.2777777777777778,0.6923076923076923
2025-05-05,CC026,Юлия Иванова #26,Продажи карт,Елена П.,237,41,615657.02,14,3,11,7,54,94.2,0.837,2597.7089451476795,0.21428571428571427,0.6363636363636364
2025-05-05,CC027,Никита Федоров #27,МСП,Анастасия К.,263,42,680254.39,11,2,9,7,53,97.5,0.904,2586.5185931558935,0.18181818181818182,0.7777777777777778
2025-05-05,CC028,Артем Белов #28,Ипотека,Денис С.,273,48,789831.99,17,4,13,10,49,96.8,0.831,2893.1574725274727,0.23529411764705882,0.7692307692307693
2025-05-05,CC029,Кристина Орлова #29,Удержание,Роман М.,202,39,676859.32,11,3,8,5,61,98.0,0.929,3350.788712871287,0.2727272727272727,0.625
2025-05-05,CC030,Денис Макаров #30,Продажи карт,Елена П.,233,41,734465.09,15,3,12,8,54,98.0,0.895,3152.210686695279,0.2,0.6666666666666666
2025-05-05,CC031,Ирина Волкова #31,МСП,Анастасия К.,220,36,628712.91,21,4,17,11,51,96.7,0.89,2857.785954545455,0.19047619047619047,0.6470588235294118
2025-05-05,CC032,Максим Соколов #32,Ипотека,Денис С.,247,42,799451.85,11,2,9,7,45,92.9,0.913,3236.647165991903,0.18181818181818182,0.7777777777777778
2025-05-05,CC033,Алина Петрова #33,Удержание,Роман М.,228,39,650561.99,14,2,12,8,42,94.9,0.869,2853.3420614035085,0.14285714285714285,0.6666666666666666
2025-05-05,CC034,Владислав Морозов #34,Продажи карт,Елена П.,210,35,715521.36,16,4,12,9,48,92.6,0.862,3407.2445714285714,0.25,0.75
2025-05-05,CC035,София Кузнецова #35,МСП,Анастасия К.,227,36,575627.91,16,4,12,8,56,96.2,0.903,2535.80577092511,0.25,0.6666666666666666
2025-05-05,CC036,Юлия Иванова #36,Ипотека,Денис С.,248,43,690563.37,23,6,17,12,52,92.3,0.851,2784.5297177419357,0.2608695652173913,0.7058823529411765
2025-05-05,CC037,Никита Федоров #37,Удержание,Роман М.,213,38,717074.75,9,2,7,5,41,93.7,0.868,3366.5481220657275,0.2222222222222222,0.7142857142857143
2025-05-05,CC038,Артем Белов #38,Продажи карт,Елена П.,200,33,435523.99,4,1,3,2,57,95.2,0.861,2177.61995,0.25,0.6666666666666666
2025-05-05,CC039,Кристина Орлова #39,МСП,Анастасия К.,251,38,712535.21,15,4,11,8,60,94.9,0.924,2838.7856972111554,0.26666666666666666,0.7272727272727273
2025-05-05,CC040,Денис Макаров #40,Ипотека,Денис С.,202,34,602097.99,18,5,13,8,62,91.9,0.845,2980.6831188118813,0.2777777777777778,0.6153846153846154
2025-05-05,CC041,Ирина Волкова #41,Удержание,Роман М.,213,34,664353.89,18,5,13,9,45,98.0,0.912,3119.0323474178404,0.2777777777777778,0.6923076923076923
2025-05-05,CC042,Максим Соколов #42,Продажи карт,Елена П.,236,42,498257.58,10,3,7,5,63,92.2,0.846,2111.26093220339,0.3,0.7142857142857143
2025-05-05,CC043,Алина Петрова #43,МСП,Анастасия К.,212,37,672243.0,13,4,9,7,46,95.1,0.864,3170.9575471698113,0.3076923076923077,0.7777777777777778
2025-05-05,CC044,Владислав Морозов #44,Ипотека,Денис С.,229,41,781232.89,8,2,6,4,50,91.3,0.83,3411.4973362445417,0.25,0.6666666666666666
2025-05-05,CC045,София Кузнецова #45,Удержание,Роман М.,227,40,663255.21,18,5,13,9,61,95.5,0.865,2921.829118942731,0.2777777777777778,0.6923076923076923
2025-05-05,CC046,Юлия Иванова #46,Продажи карт,Елена П.,229,38,746700.5,12,4,8,7,58,97.1,0.839,3260.7008733624452,0.3333333333333333,0.875
2025-05-05,CC047,Никита Федоров #47,МСП,Анастасия К.,231,40,726767.23,25,6,19,14,44,98.0,0.893,3146.178484848485,0.24,0.7368421052631579
2025-05-05,CC048,Артем Белов #48,Ипотека,Денис С.,231,35,534379.86,20,5,15,11,52,92.7,0.805,2313.3327272727274,0.25,0.7333333333333333
2025-05-12,CC001,Ирина Волкова #1,Удержание,Роман М.,235,41,902922.48,14,3,11,8,54,94.6,0.899,3842.2233191489363,0.21428571428571427,0.7272727272727273
2025-05-12,CC002,Максим Соколов #2,Продажи карт,Елена П.,207,34,585958.18,14,3,11,9,49,93.5,0.858,2830.7158454106284,0.21428571428571427,0.8181818181818182
2025-05-12,CC003,Алина Петрова #3,МСП,Анастасия К.,213,41,696853.91,18,3,15,11,61,98.0,0.915,3271.614600938967,0.16666666666666666,0.7333333333333333
2025-05-12,CC004,Владислав Морозов #4,Ипотека,Денис С.,232,39,773416.78,18,4,14,11,56,93.1,0.859,3333.6930172413795,0.2222222222222222,0.7857142857142857
2025-05-12,CC005,София Кузнецова #5,Удержание,Роман М.,264,44,716129.4,13,2,11,8,55,98.0,0.921,2712.611363636364,0.15384615384615385,0.7272727272727273
2025-05-12,CC006,Юлия Иванова #6,Продажи карт,Елена П.,222,36,505908.12,14,3,11,8,53,98.0,0.916,2278.8654054054055,0.21428571428571427,0.7272727272727273
2025-05-12,CC007,Никита Федоров #7,МСП,Анастасия К.,242,45,734478.01,13,2,11,8,56,98.0,0.873,3035.0330991735536,0.15384615384615385,0.7272727272727273
2025-05-12,CC008,Артем Белов #8,Ипотека,Денис С.,249,40,714704.76,6,2,4,3,57,93.9,0.908,2870.3002409638557,0.3333333333333333,0.75
2025-05-12,CC009,Кристина Орлова #9,Удержание,Роман М.,207,36,594763.39,10,2,8,6,50,98.0,0.923,2873.2530917874396,0.2,0.75
2025-05-12,CC010,Денис Макаров #10,Продажи карт,Елена П.,232,42,621971.99,6,1,5,4,59,98.0,0.928,2680.91375,0.16666666666666666,0.8
2025-05-12,CC011,Ирина Волкова #11,МСП,Анастасия К.,255,46,851885.59,14,3,11,7,56,90.1,0.835,3340.7278039215685,0.21428571428571427,0.6363636363636364
2025-05-12,CC012,Максим Соколов #12,Ипотека,Денис С.,203,33,601184.56,15,4,11,7,55,98.0,0.905,2961.5002955665027,0.26666666666666666,0.6363636363636364
2025-05-12,CC013,Алина Петрова #13,Удержание,Роман М.,239,39,652471.23,14,4,10,7,49,96.1,0.897,2730.0051464435146,0.2857142857142857,0.7
2025-05-12,CC014,Владислав Морозов #14,Продажи карт,Елена П.,230,34,478738.3,8,2,6,5,51,98.0,0.933,2081.4708695652175,0.25,0.8333333333333334
2025-05-12,CC015,София Кузнецова #15,МСП,Анастасия К.,181,31,565903.28,12,3,9,7,65,97.2,0.909,3126.537458563536,0.25,0.7777777777777778
2025-05-12,CC016,Юлия Иванова #16,Ипотека,Денис С.,215,36,602170.96,15,4,11,8,45,98.0,0.881,2800.7951627906973,0.26666666666666666,0.7272727272727273
2025-05-12,CC017,Никита Федоров #17,Удержание,Роман М.,258,43,629775.24,9,2,7,5,56,94.9,0.895,2440.9893023255813,0.2222222222222222,0.7142857142857143
2025-05-12,CC018,Артем Белов #18,Продажи карт,Елена П.,199,36,473000.64,14,3,11,7,55,98.0,0.867,2376.887638190955,0.21428571428571427,0.6363636363636364
2025-05-12,CC019,Кристина Орлова #19,МСП,Анастасия К.,205,34,642263.6,20,5,15,10,61,98.0,0.936,3132.9931707317073,0.25,0.6666666666666666
2025-05-12,CC020,Денис Макаров #20,Ипотека,Денис С.,229,37,609337.72,25,3,22,17,41,94.6,0.925,2660.863406113537,0.12,0.7727272727272727
2025-05-12,CC021,Ирина Волкова #21,Удержание,Роман М.,155,26,637784.17,17,3,14,11,54,98.0,0.873,4114.736580645162,0.17647058823529413,0.7857142857142857
2025-05-12,CC022,Максим Соколов #22,Продажи карт,Елена П.,212,38,879208.64,17,4,13,10,49,98.0,0.944,4147.210566037736,0.23529411764705882,0.7692307692307693
2025-05-12,CC023,Алина Петрова #23,МСП,Анастасия К.,230,37,566616.58,17,4,13,10,55,98.0,0.916,2463.5503478260866,0.23529411764705882,0.7692307692307693
2025-05-12,CC024,Владислав Морозов #24,Ипотека,Денис С.,204,35,669570.2,17,3,14,10,57,98.0,0.902,3282.2068627450976,0.17647058823529413,0.7142857142857143
2025-05-12,CC025,София Кузнецова #25,Удержание,Роман М.,242,41,618313.22,13,3,10,7,63,95.7,0.859,2555.013305785124,0.23076923076923078,0.7
2025-05-12,CC026,Юлия Иванова #26,Продажи карт,Елена П.,221,36,520710.36,11,2,9,7,57,98.0,0.903,2356.155475113122,0.18181818181818182,0.7777777777777778
2025-05-12,CC027,Никита Федоров #27,МСП,Анастасия К.,236,40,698101.42,17,3,14,12,56,98.0,0.957,2958.05686440678,0.17647058823529413,0.8571428571428571
2025-05-12,CC028,Артем Белов #28,Ипотека,Денис С.,228,38,686074.73,15,3,12,9,65,98.0,0.935,3009.099692982456,0.2,0.75
2025-05-12,CC029,Кристина Орлова #29,Удержание,Роман М.,224,42,927075.69,18,4,14,9,71,98.0,0.9,4138.730758928571,0.2222222222222222,0.6428571428571429
2025-05-12,CC030,Денис Макаров #30,Продажи карт,Елена П.,276,44,679283.73,16,3,13,9,58,98.0,0.869,2461.1729347826085,0.1875,0.6923076923076923
2025-05-12,CC031,Ирина Волкова #31,МСП,Анастасия К.,250,45,698031.83,6,1,5,3,61,95.7,0.888,2792.12732,0.16666666666666666,0.6
2025-05-12,CC032,Максим Соколов #32,Ипотека,Денис С.,254,39,905676.68,16,2,14,9,54,93.6,0.853,3565.656220472441,0.125,0.6428571428571429
2025-05-12,CC033,Алина Петрова #33,Удержание,Роман М.,202,32,520418.01,13,3,10,7,48,93.0,0.847,2576.326782178218,0.23076923076923078,0.7
2025-05-12,CC034,Владислав Морозов #34,Продажи карт,Елена П.,237,42,890720.53,11,3,8,6,65,98.0,0.965,3758.31447257384,0.2727272727272727,0.75
2025-05-12,CC035,София Кузнецова #35,МСП,Анастасия К.,196,33,621601.76,14,3,11,8,50,94.7,0.9,3171.437551020408,0.21428571428571427,0.7272727272727273
2025-05-12,CC036,Юлия Иванова #36,Ипотека,Денис С.,192,32,585330.74,16,3,13,9,58,92.2,0.833,3048.5976041666668,0.1875,0.6923076923076923
2025-05-12,CC037,Никита Федоров #37,Удержание,Роман М.,206,33,620899.37,13,2,11,8,67,95.9,0.874,3014.0746116504856,0.15384615384615385,0.7272727272727273
2025-05-12,CC038,Артем Белов #38,Продажи карт,Елена П.,214,37,590489.63,5,1,4,3,50,94.9,0.868,2759.2973364485983,0.2,0.75
2025-05-12,CC039,Кристина Орлова #39,МСП,Анастасия К.,267,42,808611.19,15,2,13,9,68,98.0,0.869,3028.506329588015,0.13333333333333333,0.6923076923076923
2025-05-12,CC040,Денис Макаров #40,Ипотека,Денис С.,224,34,642608.46,16,4,12,9,57,96.8,0.889,2868.7877678571426,0.25,0.75
2025-05-12,CC041,Ирина Волкова #41,Удержание,Роман М.,176,33,602804.71,14,3,11,7,57,98.0,0.89,3425.026761363636,0.21428571428571427,0.6363636363636364
2025-05-12,CC042,Максим Соколов #42,Продажи карт,Елена П.,242,39,825733.07,22,7,15,10,51,89.0,0.834,3412.1201239669417,0.3181818181818182,0.6666666666666666
2025-05-12,CC043,Алина Петрова #43,МСП,Анастасия К.,234,42,735809.44,12,2,10,7,63,95.7,0.896,3144.484786324786,0.16666666666666666,0.7
2025-05-12,CC044,Владислав Морозов #44,Ипотека,Денис С.,206,38,595745.16,9,2,7,5,47,98.0,0.915,2891.966796116505,0.2222222222222222,0.7142857142857143
2025-05-12,CC045,София Кузнецова #45,Удержание,Роман М.,221,36,557495.0,14,4,10,7,46,94.5,0.862,2522.601809954751,0.2857142857142857,0.7
2025-05-12,CC046,Юлия Иванова #46,Продажи карт,Елена П.,255,45,745092.13,16,4,12,9,54,95.8,0.923,2921.9299215686274,0.25,0.75
2025-05-12,CC047,Никита Федоров #47,МСП,Анастасия К.,239,44,675378.72,22,3,19,14,53,98.0,0.946,2825.852384937238,0.13636363636363635,0.7368421052631579
2025-05-12,CC048,Артем Белов #48,Ипотека,Денис С.,269,45,798320.61,12,3,9,7,56,98.0,0.932,2967.7346096654273,0.25,0.7777777777777778
2025-05-19,CC001,Ирина Волкова #1,Удержание,Роман М.,251,46,802751.07,14,3,11,9,52,98.0,0.897,3198.211434262948,0.21428571428571427,0.8181818181818182
2025-05-19,CC002,Максим Соколов #2,Продажи карт,Елена П.,258,42,684601.98,17,4,13,10,56,98.0,0.894,2653.496046511628,0.23529411764705882,0.7692307692307693
2025-05-19,CC003,Алина Петрова #3,МСП,Анастасия К.,225,39,657066.5,12,2,10,7,56,95.6,0.909,2920.2955555555554,0.16666666666666666,0.7
2025-05-19,CC004,Владислав Морозов #4,Ипотека,Денис С.,208,34,532971.3,11,3,8,6,60,98.0,0.896,2562.3620192307694,0.2727272727272727,0.75
2025-05-19,CC005,София Кузнецова #5,Удержание,Роман М.,248,44,886132.33,12,2,10,8,58,94.9,0.919,3573.1142338709674,0.16666666666666666,0.8
2025-05-19,CC006,Юлия Иванова #6,Продажи карт,Елена П.,221,36,639836.5,13,2,11,8,56,98.0,0.911,2895.18778280543,0.15384615384615385,0.7272727272727273
2025-05-19,CC007,Никита Федоров #7,МСП,Анастасия К.,205,37,770276.2,19,4,15,12,56,98.0,0.917,3757.44487804878,0.21052631578947367,0.8
2025-05-19,CC008,Артем Белов #8,Ипотека,Денис С.,251,48,874176.62,10,2,8,6,62,98.0,0.929,3482.7753784860556,0.2,0.75
